"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Eritrea","ERI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51338555.1894923","63680868.9665723","68051948.0519481","87187500","131121493.856875","144029778.191364","143740067.102243","143806883.693546","135345454.545455","139440293.558513","139838947.715321","171409218.974052","217515865.82049","224764164.264473","219861092.682927","252987947.96748","357671544.715447","405118699.186992","","","","","","","","","","","","",
"Spain","ESP","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174145983453.429","180433469066.071","165603409090.909","172435683260.942","177107532778.765","167357670269.804","175512040368.11","196650022116.471","248845105830.98","288580361842.472","313452276395.331","339457419935.294","387716460162.354","429023782500.781","371371978083.594","329357071516.667","326957761313.23","278655245465.625","274816840910.589","275350386559.999","240159612740.234","246687748436.966","263295921481.177","282477233018.039","280664573827.451","261043209719.845","292223196631.778",
"Estonia","EST","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1232978756.88434","1271095070.88048","1345863390.44184","1431971298.25342","1372633091.99319","1414974661.38395","1596096141.79572","1878115286.80418","2578364950.31617","3088914285.71429","3704488247.73038","4587246267.72049","6034868601.14974","6382211806.06416","4608856626.84079","4763970662.30359","5971195724.41635","5816109838.71094","6366842490.18943","6597968589.77606","5462487004.67187","5788922854.94826","6461552652.53883","7329962622.90509","7140073353.05097","6942933850.52609","8266774041.94948",
"Ethiopia","ETH","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","640244541.062802","680842560.386474","726855893.719807","821164541.062802","869777729.468599","955727053.140097","1158515700.48309","1120993236.71498","1184137391.30435","1132761304.34783","979779903.381643","639444638.715433","658300184.938081","566945895.941763","711693101.13222","836304021.651394","1048070417.3335","904598314.443476","939100573.832696","940495440.654877","981826760.969284","1000215084.22396","1112413250.97605","1285195846.62683","1461949685.60729","1771405798.9379","2284013588.81055","2762680333.1891","3141068231.11623","2824291474.67225","3088120223.32506","4104183714.86526","5214885622.89081","7491703730.49824","10526636527.399","16295156520.2147","19283111445.2322","23010337250.3658","23807775734.1147","24871407184.1006","24315344227.9253",
"European Union","EUU","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1939956728996.94","2084832176160.86","1840423936067.31","1930327063072.77","2222203284080.94","2209038369441.76","2009280852631.9","2058091494134.18","2010081394555.77","1845474473677.32","1854520789365.15","1996153683793.82","2417568704847.96","2775836109401.56","2880271035115.82","3104515776699.11","3599885587660.75","3933649232189.02","3351986793651.97","3339724009746.86","3625433708461.89","3330766447611.08","3430872895686.33","3502472346566.47","3085107976353.51","3166778221078.48","3355321139493.55","3627795884779.67","3553647528096.08","3445797039186.11","3933349901767.18",
"Fragile and conflict affected situations","FCS","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","10458792629.7075","10846516387.1365","11221581820.8647","12192914079.4224","15256989772.5538","18262671342.0465","17613667677.046","17287529295.6704","16616140051.2383","16947962010.2889","17279355333.845","22151067323.4811","27915595833.8969","32813077469.7939","36175696272.6895","41332607681.5425","33877370974.8566","29548712503.3183","24051212657.4373","29153101878.2015","39573801742.9194","38106393994.3049","36838850074.4474","40921228304.4059","41168812628.5715","39809548087.8432","40085690764.9607","42275655692.9413","50687297172.5489","58005652827.7994","59932804781.3229","65650240087.0587","78631177500.0002","84466957325.7812","65048467808.9843","65245145750.0001","68986694289.8834","60385067578.125","63286152686.6668","63486395480.7841","54660152556.6406","56574925000.3892","62379864883.5295","66159433548.2352","64116783074.5097","65331333039.6889","74109325089.1461",
"Fiji","FJI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","29593250.2203753","33119254.5019519","33371111.9506359","33844992.4509311","37548178.5403456","37902210.0080156","38540713.6322049","45626504.6428981","46533380.1005495","63499757.6345128","83857970.2845631","112959285.004965","139919698.260129","142586610.226133","136690647.482014","148913556.92017","200909417.254996","242420537.897311","237069974.256962","233336550.836551","200054080.629302","199795861.814151","199055131.761442","235104598.817195","226773856.419326","217255820.457247","252698038.158161","281949287.595381","296865613.98753","336507717.897538","364189713.322091","400988935.182023","410210481.405106","442172023.088434","446283853.986285","346486812.965573","368399675.060926","328722634.595509","340809979.79443","364833782.980475","429168688.680241","535160415.464512","490317445.29864","497189521.719039","522991119.667143","566742988.01531","478757375.875646","533025387.061461","657271860.361365","664238393.206324","684552677.310742","729164512.027127","710401840.198322","798825512.006493","840165949.005757","867199147.26454","856634836.141455","779208317.963851","831313049.357674",
"France","FRA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","18838772100.9205","20688237561.4241","22671895558.9327","25147149979.1326","28359799033.3696","30747363280.8732","33076467413.246","35349768708.4484","38069492701.0138","40858728477.3217","43119168536.6718","48965313128.9215","58776332899.87","77181791396.5822","82104473540.6438","103374636683.494","104878448511.336","115338325755.55","141940406976.744","169628430465.618","194746972989.755","166615570307.785","154680107795.189","146924864446.166","136801771372.814","141817053584.465","196416327303.722","234016151915.312","254520427265.72","250015422578.655","310396337790.628","308430415068.015","336444857496.902","305067176279.824","310082703213.611","357200683401.235","348033081164.252","312766913913.239","322339337336.002","316573972971.429","290798487446.275","288458984459.055","310032821966.275","372447001881.96","423026299830.117","430812288149.416","447494165107.058","509150407783.139","551302392172.656","494393182475.39","472053236366.668","515102785029.184","479533239101.953","505344929567.452","506817735212.547","431241032276.562","431139869354.476","447433953245.883","479720255245.49","475496798039.215","432556519635.799","492924765329.449",
"Faroe Islands","FRO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189708691.499522","205885725.753275","187984807.808885","215528427.932907","246139815.319138","282374728.660989","310660813.540084","301805933.065417","338568641.9587","389569594.209821","425040701.437791","361767613.646962","329848331.288562","357349078.920409","342857142.857143","371027188.718551","454859688.195991","423267289.941884","438700476.848344","514410334.852868","569030500.744307","626518127.567697","665754639.112225","",
"Micronesia, Fed. Sts.","FSM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15194800","16556900","14568600","17842900","17288200","19087500","19889000","16459400","16289400","14699700","13143100","10280000","8089300","9892300","19301500","21485300","25410200","27286500","23176400","19252300","19347900","20091900","19907900","19559800","20064894.5702633","19807414.4682536","19632514.8398572",
"Gabon","GAB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","47982855.2854441","52915514.5904287","55938906.1532732","58908510.6310825","66331021.4375786","76715613.8558165","85884664.0976849","102845136.393738","134106360.223504","145021990.71634","154122708.076849","173956298.594903","220610774.145483","345911313.16904","978377371.361223","1343829510.6972","1876539328.23983","1636683950.60994","1381750067.03658","1871459772.62859","2586147054.97501","2255903739.6939","2193810963.96283","1927487444.62089","2126068950.843","2221972614.8322","1616749799.12424","1603099457.02633","1378487343.74379","1746976492.11935","2559273291.43996","2410362880.1706","2422613771.94156","1981265105.90221","2205168652.21062","2596622567.55706","3152560715.18773","2857953492.16526","1934225813.02405","2276274238.50384","2858035955.66369","2396603648.53685","2524504362.8981","3063145308.1183","4001704788.95888","5742229995.76678","6141442915.50797","7127260366.33024","9614062780.26906","6110968174.33543","7932587448.56196","11086656394.7352","10100457804.9473","9960708243.33529","9597539999.91494","6930303014.63926","6316058948.64983","6788036790.58556","7949078754.83957","7961807578.45475","6238415411.94539","8738675119.70032",
"United Kingdom","GBR","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302806317471.591","308440705467.372","313734817479.818","276056960107.978","302673031833.486","330765346378.412","350784711388.456","371026522593.32","381611460748.592","383015693253.519","378533817521.561","357286598531.74","381869004796.163","430228571428.571","491091175393.629","515632727272.727","551955841766.329","613825530212.085","587242647058.823","456264215609.908","470494001529.739","495501948102.92","503504487992.812","526238464242.834","567110742601.731","537067341101.945","479314719204.307","481226190113.961","519416405688.616","517621457862.983","471625896975.109","564120169726.824",
"Georgia","GEO","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2429430585.23176","2185430463.57616","873114024.239426","","","","713097047.763821","780038535.645472","787739243.056555","594467769.819708","641993422.716924","661167390.255668","772100013.663069","961317984.806823","1239096410.68447","1523087107.6295","1681869242.86677","2126189763.54385","2423866380.46686","2037773121.81981","2063289008.58441","2712481470.50104","3161206322.29153","3182277263.43634","3295973268.39214","2864054994.93236","2915620906.74779","3283403068.34031","3504912211.48155","3548692607.83201","3355144386.91835","4080002049.11671",
"Ghana","GHA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","382352941.176471","390756302.521008","357723577.235772","339265245.609408","375545055.110992","403980581.477098","441847289.068679","374434877.220628","458450704.225352","524844720.496894","590425531.914894","531355932.20339","505142857.142857","440488656.195462","493732193.732194","527593360.995851","386860442.624393","252147525.676937","268937383.841768","466911285.06197","751174500.440202","982464179.201466","828163265.306122","861068752.265442","878294422.580282","987781254.026062","1119054347.82609","1114421052.63158","1480739599.38367","1355648535.56485","1570058381.98499","1635168195.71865","1768847656.25","1890181660.89965","1961702925.73143","1265883648.37585","1340206617.3391","1558581524.48258","1924123211.81357","2195186214.56365","2699646486.96421","4047988744.39952","4839643791.5505","5563543286.13513","4822570747.33096","5800320279.72028","9387323096.14626","11199506493.5065","21416263904.3101","18570400711.1786","15375017606.2026","15553964525.0396","18093051120.5609","20982397465.8147","21258252654.5789","20926634665.9042","21931642032.7258",
"Gibraltar","GIB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","685854806.906531","701676577.517638","796589323.303452","807239176.0408","922947388.894351","921937430.930304","882758151.23548","932110980.090536","850023611.653221","1038277244.11105","1149045742.86919","1089328240.78322","1107171565.28479","998824464.342076","940012098.38237","900206586.801328","924050187.013771","1093344439.52796","1109113797.73525","941627236.674538","1446428387.2202","1932719911.87188","2293502160.35801","2168803072.33584","2214618261.17769","2212931647.34747","2411847432.70985","2482888198.54826","2606694649.3407","2315042114.47421","2587713330.70939","3268168892.36784","3661233984.94054","3950964317.88674","4007507191.98053","4389817824.95056",
"Gambia, The","GMB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","3668029.34423475","3895820.84672806","3432054.91287861","3768060.28896462","4296068.73709979","4575099.77611214","4896817.06890521","6197133.45864662","7949032.67286224","10259955.7522124","10783124.4102979","13192324.4657654","18291221.1727478","24120948.9514933","31377106.333527","27308813.1846046","20637693.8196113","23307814.7502463","29519265.6454898","30804591.7974267","21010830.3249097","23910154.9247993","25304096.3568064","29412152.5396909","34909252.4432035","106032336.741821","108352799.667255","114767324.234179","109178390.281576","116908636.568423","175616165.843302","125160232.152311","135023000.817431","127049661.696694","116048992.77425","101508452.751288","91401635.7228208","72320516.6400869","110153572.582176","118124915.136796","127799577.420125","152023036.657634","174324827.418395","148073944.243443","151677341.853491","162293345.55267","169211665.019593","163624507.753576","162471181.079721","236267104.56357","310805593.40596","269269815.421518","289200206.430497","313438679.650437","347251255.78379","405612653.541655",
"Guinea-Bissau","GNB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","16727346.594982","17339957.1416186","19700014.2843071","21801864.4067797","25179605.2631579","27640618.2071611","17449719.4938675","26028430.3940283","24517867.4351585","23544793.5563068","20722041.7161837","24631666.6666667","23850061.6026222","18739378.193729","19901170.0224705","22499993.7503516","25788911.0633842","21371774.4220376","22146392.5907662","34864611.1227949","42493179.0767451","23779525.3907256","23507646.5471017","22912341.3506359","25602656.2388134","29148030.9783768","29490216.0223786","40356749.8998577","25763121.6651937","27123638.803435","52359308.8222042","55942283.8165658","67503400.5407422","83487182.387781","82937319.1387687","84406431.4575168","82945782.1362506","91993104.5390243","120513452.914798","110913740.231098","111688837.159199","136397222.188034","133971513.03392","150895040.206552","152066612.483502","128449758.352211","148007376.238092","170124619.245761","190565379.023902","190938691.883238","193003304.458413","",
"Equatorial Guinea","GNQ","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8363235410.27073","10627529384.4681","16658876078.51","11319646503.9329","12194158259.3009","16672584279.2955","17308766927.3692","15901768294.6089","15277378177.4973","7792706064.51124","5882344007.54903","6937710881.8841","7503943224.05488","5917919274.42905","4588186648.04217","6296769502.57218",
"Greece","GRC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26848249742.6092","27517366930.9173","25674037189.567","26286742764.9026","27272904897.1062","24457701784.8377","26352365530.674","30045306326.1538","41521328053.8807","49021674077.836","44132955361.2202","54674449338.7517","57397273078.8684","55734510867.6453","50734829820.1019","44275251174.3334","40686659952.9767","35831897819.7609","35979371116.4283","33245906161.0536","28372790945.3652","28068324463.3331","27436026745.3389","28899027980.6423","27341712943.5215","28320558348.0623","34481263274.3483",
"Grenada","GRD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","7755061.48148148","9287406.29629629","11450353.3333333","11312015.1851852","13526671.1111111","17211904.0740741","17161420.3703704","18180518.8888889","21548918.1481481","25074194.8148148","30476727.037037","34080108.8888889","35933000","36991545.1851852","46087407.4074074","47373111.1111111","46121000","50257074.0740741","54235592.5925926","57078851.8518519","63417592.5925926","74239037.037037","83707666.6666667","93137444.4444444","85935000","89788629.6296296","100524629.62963","100123703.703704","158919481.481481","135706185.185185","142773185.185185","145000000","113577037.037037","113412703.703704","103895703.703704","98529370.3703704","112893259.259259","116766629.62963","122875222.222222","129044444.444444","143141222.222222","156701666.666667","165540740.740741","136625444.444444","164419259.259259",
"Greenland","GRL","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","228091746.740137","286324714.993908","300488585.769314","336634828.815497","377610816.172824","455267648.731881","454942267.156634","452676872.744083","484828729.487585","493534743.202417","486868578.957677","446093541.202673","426017033.546872","478824071.185585","485074739.887019","556551483.862794","520271688.607671","558252575.586194","",
"Guatemala","GTM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","226943200","248009300","269766900","300476800","327017400","355373700","373408300","394278200","493257000","591967800","674259900","877552300","1144470400","1286757600","1485763500","1732284500","1871829900","1851170700","1855628900","1870918200","1912212000","1452935570.77626","1406000040","1583282404.58015","1690980184.65909","1513788398.94779","1841287259.63928","2089132209.02797","2266265890.62001","2555820628.73835","2881485905.07004","3085660214.73601","3553424625.22882","3878006099.0867","3685641314.50313","3817474211.66529","5032364365.1541","5557285040.3365","5921089612.00871","6574138438.30617","7387205936.67719","8408448912.21424","9360186529.91542","10826060317.4603","10219277764.1639","11182694134.8755","13098883923.7547","13947526475.6944","12164268658.996","13417543131.321","14139590975.597","14937680758.9574","15695773486.3022","15686548170.0181","16806671820.3906","17133323116.2485","18995169957.8387",
"Guam","GUM","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","47424604.79496","52266231.1147407","62007816.6015283","52091232.5730619","61599486.6709444","66941176.4705882","72470588.2352941","81352941.1764706","79200000","86950000","94650000","95300000","93476190.4761905","91333333.3333333","130818181.818182","157041666.666667","145960000","145600000","156400000","160200000","191200000","147142857.142857","120666666.666667","91000000","90000000","93720930.2325581","115813953.488372","92244897.9591837","106600000","98235294.1176471","68987341.7721519","70447227.1914132","61662669.8641087","106950844.854071","131012292.118583","130619718.309859","159487179.487179","163678625.852347","149768467.768189","138248744.367914","142542345.009045","143022024.249309","142679568.87735","134120218.714523","134825964.726498","137500938.086304","525265877.676168","646118765.465412","748404116.615505","777803383.182153","854888973.353408","976514269.609225","1080283991.40138","1068126558.58831","1006823954.75497","1057922518.15981","1317147699.75787","1244363196.12591","1257221975.89313","1484311750.59952","2122633093.52518","4168926289.40048",
"High income","HIC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7031740865904.71","6864100547368.27","7172989837248.43","7367926801608.15","6992026358103.1","7104056616156.63","7961934327239.06","8919920756025.69","9508087051109.06","10138031039868.9","11026155887056.2","11670439105950.5","10185551658081.6","10929397920698.6","11919259458089","11851994411870.5","11870856166317","12079828135904.9","10996636093942","11045587741990.9","11723847674354.4","12621109301133.9","12500474382577.3","12035698886621.4","",
"Hong Kong SAR, China","HKG","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20741605914.3649","19223854952.0439","17693777327.5718","15910258385.9865","15511427837.699","15356614763.4783","15474909240.7117","14581357192.2988","15354189140.5969","14707551794.4219","15629279719.9197","16693088386.4337","17975736166.2627","19154589994.8427","20598908964.2899","21836347686.9888","23986447315.8729","24635708053.1746","23436116603.9421","22709325029.6711","21181869746.8159","",
"Honduras","HND","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","57300000","59350000","69200000","73800000","81400000","88650000","94250000","113100000","126750000","134050000","145000000","149500000","164500000","198500000","237000000","252500000","280000000","339500000","729905214.25","869506699.2","939894012.55","910770934.45","1065001079.7","1123642909.9","1335757014.55","1401867065.45","1487818447.3","1728232467.05","1597882188.8412","1588145489.03448","1542425032.87938","1359013241.29629","1501033358.19131","1513589769.95442","1464235871.94368","1663106934.30657","1617123369.93243","1732365703.42205","1893605516.98671","1969998787.45645","2111504925.67686","2118997467.17668","2142342627.34911","2252793545.59862","2353723564.91321","2560250208.41852","2924234726.27969","3233293287.67776","3602270442.97972","3795952389.77301","4052833803.47286","4571778972.46407","4838479761.2577","4700650492.78267","4842470648.7764","5381304339.90121","5609205167.50602","6140106696.86764","6400214201.7429","6793545096.59914","6183362555.37611","7572418358.89194",
"Heavily indebted poor countries (HIPC)","HPC","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","18788942006.6085","18863381493.7976","20291646676.1349","20547040320.3275","22841402103.8663","25382969326.4038","26101240757.299","27754561274.0257","33206560532.2219","33167908631.0934","27023450773.494","28238718482.4067","23427428630.0564","27446532893.6127","30515123119.3343","31342496597.6642","33167326339.5585","33835174525.7602","38136981574.3184","36548406578.4308","40494740275.2748","46197922255.3221","56113460251.2574","63035399367.7051","76358238286.2398","91995599469.8996","111763894836.865","106614381706.26","119628065303.77","140992517100.9","145218038309.159","168428909779.951","174741588043.006","160819961218.909","168378302160.222","191252323398.023","200598090846.936","204626250568.085","204999010460.524","227497368358.684",
"Croatia","HRV","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5979462199.70482","6093792857.26277","6364474477.93928","6387660381.14735","5652540563.31977","5258384424.78887","5515867319.29756","6183335037.19736","8148136404.90665","10181357553.4453","10873680257.0935","11910491021.25","13920161988.2472","16173065510.7995","14340699357.6097","12959925260.4255","13661789277.4126","12128953814.2956","12176216794.3137","12163423520.0041","10350309510.003","10790518280.0592","11380272795.1543","12373253388.4937","12419836530.9814","12101645583.6173","13955637669.3791",
"Haiti","HTI","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577197000","621655800","714798800","902694746.550863","517725537.66959","451891142.340472","481801454.131116","855096289.337717","1015321935.22651","1069050362.91469","1297919713.42267","1376872852.02757","1570426529.19771","1494247285.88155","1405246747.63574","1201651132.3805","1545824964.90932","1799686379.02729","1990863848.23613","2411627786.77961","2800218266.0597","3041379890.61636","2790884486.57392","3199188296.8769","3478404642.33661","3828433571.4766","4023109719.47705","3852696170.07606","3439753995.99159","3577940319.01766","3959653095.44847","3404141062.92825","3384411330.8971","5329607557.78255",
"Hungary","HUN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11980397194.6448","11856974307.3384","13143971921.2888","13684383099.5743","13503890855.3303","12771894597.4756","14586580566.3423","18123940087.6356","22505912663.3311","27957077285.9413","30772803226.7358","31465221731.0709","37432615678.189","40786371535.4943","32884422736.391","33308061058.0564","35633334162.2939","32227013419.713","33987670712.3539","36232354311.0181","33024989931.3542","32785847235.8715","36020883031.7017","40276591807.6569","40532106240.9688","38602005432.9592","48168664179.7405",
"IBRD only","IBD","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","122017851968.179","100430089270.569","100617870940.255","116316668820.662","130686063680.862","145574667289.092","156290738237.152","151314569595.575","157433851501.388","183776286674.244","206960216671.405","232989718204.231","263840181530.284","347107502407.132","463024122831.445","498951770604.55","547108411350.976","618681018380.649","642952927538.463","797787905111.107","915810794191.161","947136387521.238","955716295838.309","941905628839.847","951269825449.133","961372648970.907","973876182045.332","999545454681.513","1107080371396.93","1199497363567.97","1382515141147.36","1258485195326.07","1293140059619.49","1401720952101.3","1557012440369.22","1660603100820.24","1818800312097.55","1931218011790.12","1816364711954.32","1807108599914.32","2018583065842.33","2027693121851.57","2090846696507.09","2351018755249.46","2873461045087.28","3492787708732.27","4213016649014.67","5190249499337.36","6336724008617.71","5938772828955.52","7308783678655.76","8725567096242.98","9206986333601.34","9503144634925.04","9654441200221.27","8959911101667.69","8805764937709.53","9793532166987.74","10611245378009.5","10561129298799.1","10017489458077.9","12517778421765",
"IDA & IBRD total","IBT","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","137510518244.029","114549887913.384","115219385580.207","132736575861.181","149573479318.819","166647081771.609","179280825961.134","174217555161.337","181801347148.04","212110649564.717","238050030744.431","266814670539.181","300332618333.632","393256727286.553","524750760996.697","566758788015.193","619152506007.358","698669143679.812","729857709177.103","905633664004.335","1042460848967.36","1079052081337.32","1064963213167.15","1025543377389.29","1021817934860.54","1036557348587.72","1045557426072.01","1075861125269.68","1180900219726.16","1276008222616.47","1471961733955.42","1349803027270.64","1379361583186.96","1479500037894.05","1632259249310.96","1749357046632.81","1925385913037.27","2042272235962.43","1924158696729.27","1922423688102.86","2151774220740.27","2155479951020.59","2224277343584.44","2502345619554.88","3063509923709.64","3718936303655.68","4486387914758.45","5506139392140.01","6721543100000.16","6286434091638.43","7727900112236.07","9162034961956.7","9654628118981.36","9984311392429.97","10164759976124.1","9425985338892.57","9286961355110.85","10318045707332.3","11185138502457","11183566206744.9","10644690778957.3","13212708501342.7",
"IDA total","IDA","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","120000953703.808","101416385974.431","80385141098.6914","69243441199.9862","73313202617.8021","70422869372.7022","74610857743.522","73175642232.804","76243824205.4792","89266307196.5036","90978669586.5738","85996077912.3671","77688923847.3946","75072775104.3332","88426712974.2139","106426122217.057","110838459298.443","107663984739.788","115361747428.691","133431974929.537","127773922072.777","133479175719.041","151428120263.365","190352116328.016","226344919856.842","273628970489.397","315669614642.889","384532650455.932","347452042017.797","418901269023.717","436520144996.417","447759403432.712","481201484607.112","510246793005.629","465878943192.103","480232404432.134","523797060931.514","572930473104.277","619776244288.455","624362088528.282","687209541889.517",
"IDA blend","IDB","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","86029371316.6651","70147874813.4724","51567851587.3035","40312191570.3174","42900362885.4202","37052787172.3045","37645769410.2204","37941427309.5188","37480898508.5106","42629031354.019","44059391896.2748","43927911263.9827","35994022899.5238","34363009907.4629","41534421283.3151","47745515771.4253","46592342873.568","42097898566.0697","44681809762.9818","51412644557.7372","47379198002.673","48457519936.387","58550384072.2674","77933362144.4506","95208572539.4031","114358415363.004","127539204017.622","158042749892.452","132636068144.162","169855091163.187","207920796584.958","227112756384.982","237134958442.262","248287573923.847","210043484250.823","189361356584.006","201749034843.481","230792342116.622","255172709330.09","247242231863.705","281618139661.141",
"Indonesia","IDN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","34000065622.3955","34272532514.933","31309659254.1681","27015046794.6281","27527743207.5171","30522857856.9825","35048697753.8311","41803461860.0491","48053829528.1712","51185130448.4906","62697845685.504","71892583593.6596","84492880703.8655","98805276864.6202","95639280384.1121","43167893391.703","60704672230.3797","69257791736.1581","76843660197.4948","93418806749.0482","102711934225.852","114620174390.226","133046281901.557","171142373535.353","202273722787.441","245219682002.07","257121363819.561","322998068749.924","392133305432.013","400133862750.219","389060847471.237","373503858292.014","344753719560.026","366306491662.047","399942076853.671","414091742812.015","435909184319.902","404965511556.604","472762396486.48",
"IDA only","IDX","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45864603548.7909","46027192163.6158","40875291475.5064","41176684170.5975","40268222644.2958","46279502844.155","58138606836.0427","63954684162.732","65557786079.5956","70708088305.1333","82066663321.9202","80543518071.7739","85225524082.3828","92987090089.1988","112415173918.425","131050718633.283","159190736261.92","188307403033.487","226566768624.811","214935618922.799","249146141651.219","228565810358.132","220550616994.753","243994231786.345","261893597774.198","255833696595.49","290964319244.316","322166534011.197","342232320554.458","364684644306.957","376757839534.899","404933346277.717",
"Isle of Man","IMN","Industry (including construction), value added (current US$)","NV.IND.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","617875197.472354","630909801.469439","636560803.02781","616899923.605806","541367809.883878","518719433.719434","600972648.432288","555476129.69109","","",
