"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Egypt, Arab Rep.","EGY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","1549968834.40681","1945637878.12363","1972194637.53724","1964567619.71584","1999696937.5379","2357142857.14286","2677777777.77778","2820000000","3369458128.07882","3802095459.83702","4353902386.58353","5513558789.65553","5941066417.21235","6391987352.71013","5907439125.49688","6838599597.27385","7295648093.31539","5988700465.27085","6538681431.10763","7328931572.62905","8312574139.97628","9828959009.14185","11183962264.1509","12797345132.7434","14403187721.3695","16285756414.0372","17968912373.4038","17111320754.717","15254314606.7416","13892980769.2308","13579707792.2078","14971863560.7321","17164069565.2174","20048196147.1103","25273236363.6364","29859038112.5227","35261343012.7042","37208950086.0585","45120516666.6667","47904232558.1395","51261936872.3099","54995808625.3369","55987595092.0245","38762887228.2609","40437248691.9601","48228347642.2927","59819586681.5144","62637645816.9834",
"Euro area","EMU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1206107507672.44","1281317253359.91","1122834362942.38","1172281757268.83","1352645988831.79","1337440668273.34","1226441271496.84","1263146434340.86","1231189626580.38","1131402598596.26","1130305367424.99","1199893642268.56","1436993871313.68","1624975586724.4","1653383950030.3","1749185738888.3","2018605091154.09","2133061013435.84","1764279984567.28","1804626607809.73","1982912191503.47","1817847745473.16","1887877818522.99","1957127065403.84","1763078618558.62","1819361024448.27","1919426699974.36","2057929362419.63","1984242239794.35","1883120752423.47","2132788377951.43",
"Eritrea","ERI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35214801.5621932","36640403.8858716","37029220.7792208","46953125","59779445.3096733","65862025.8614703","64018799.4946957","63182297.6719083","65745454.5454545","67200141.4739821","66469888.6675932","79190655.6467477","95158658.2048957","75001386.0058954","72485352.8455285","72005495.9349594","90042276.4227642","101983739.837398","","","","","","","","","","","","",
"Spain","ESP","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99979983987.1898","105049257848.417","98300000000","102495823588.373","103487958865.251","97129866492.5492","99401443116.1418","108021396826.275","133445253783.529","151492375334.363","158164928597.665","168076969715.294","190133270770.589","207173556839.062","172858175107.812","162086096816.667","170261182626.459","147376823762.109","151676392550.589","155090510061.568","135107603717.187","139014855038.522","148801604564.706","156802415993.725","152540716180.392","141307933814.786","161426311220.928",
"Estonia","EST","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","764623131.392604","780925998.179217","852263300.270514","842236066.303259","834036413.969336","879553118.953285","1003889535.40417","1154695299.99058","1554846431.79765","1812195031.0559","2069044894.91357","2462903023.46004","3113695592.66356","3345750695.76681","2412913309.25257","2684278591.17358","3391318019.55254","3224671815.70899","3449633873.28825","3777270483.00626","3183173621.48398","3342872859.54981","3664671050.6153","4120990362.05019","4070840315.33333","3941721056.37666","4623172202.15109",
"Ethiopia","ETH","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","321947391.304348","329041884.057971","353816280.193237","400694106.280193","384916135.265701","433048357.487923","541743913.043478","531447294.68599","554711400.966184","563123333.333333","433672801.932367","326700303.300624","348479879.205","296074144.519565","374472398.132156","445549847.269044","627105918.379909","410994260.389422","441548416.301642","462006283.673494","475460169.552583","452716190.431597","497590222.015034","542090005.22072","600582377.826067","708686391.963967","902546270.184216","1111945402.42319","1258653671.17766","1189540726.08797","1176676923.07692","1481252970.15358","1764026832.72691","2219664905.21725","2844914210.07584","4228516860.21444","5058822416.64696","4910894738.05165","5365704136.99197","5709392031.13536","5124372428.95918",
"European Union","EUU","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1329634692863.13","1406672467288.9","1227962116574.89","1291918812668.77","1499647925613.81","1491269022006.49","1373170333569.97","1415573080109.71","1378519235182.51","1273894341990.47","1270960744222.15","1352577949980.21","1620274949169.45","1841110342086.08","1887696949582.64","2010510358831.01","2334767160403.98","2487756926333.25","2048088519383.24","2107055366683.56","2326346539425.56","2130692908566.39","2213428554799.69","2298791272421.06","2071087367139.14","2136823076529.18","2257307761099.96","2422154556521.73","2342098218156.34","2230087873979.47","2542142812109.36",
"Fragile and conflict affected situations","FCS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","6821183125.90916","7339896907.21649","7487088682.30781","8351706859.20578","10678787971.3021","12983742429.0724","12263709010.7468","11962501541.8774","11357813834.3296","11791650178.0768","12130660015.3492","15263898662.9134","19365616123.3599","22582800284.2928","24343910211.9994","27594464313.4816","21924716953.3892","20374303159.0125","17694389507.6507","21683551508.2527","29833877995.6427","28266891017.344","27487114878.0208","30708722741.433","30876609471.4286","30433957102.7452","30572313923.2284","32106955849.0197","37673296860.7842","42542703130.1159","43467270026.4591","47348631635.2941","56736420345.4904","59397930360.9375","42254933470.7031","42324830300.0001","44815391322.9573","37350091480.0781","39360106210.1962","39731472956.4705","34440389637.8906","35070011324.1246","38861032470.5883","40237482058.0392","38699114329.4117","38758140564.9807","45676248034.883",
"Fiji","FJI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","20652310.7920917","22919027.8302481","22919027.8302481","23024660.2918973","24866343.4042024","24275735.7151036","22987191.2168344","27169551.7597157","24669706.5357185","32719340.7658749","39788466.3812642","59582919.5630586","73001581.7009369","74635178.7902417","75648572.0514497","83608880.4912612","117865262.654062","131540342.298289","117130821.43693","116751394.251394","92864306.7846608","103888786.255311","96505721.2205271","120601112.189955","126482032.31771","95937915.1227015","133331760.264276","159366803.970558","170562618.595825","179020825.016633","205742508.755999","233313776.381395","235093507.78639","243925033.848785","263974509.939738","213408496.074089","223547928.513404","205973879.545241","226240446.27954","237427408.660661","269715159.826986","345465089.440277","364071969.248965","392474179.759704","409104949.388313","428267051.515342","353170373.779209","386610332.064849","450100323.444122","459254874.573999","484650429.021397","517466408.816361","491487604.88177","538960567.145653","559223668.295515","579769473.986778","567078781.707091","529633898.930284","573735873.659809",
"France","FRA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","14013155324.6638","15317878803.2662","16573442639.5995","18502626438.918","20520829049.913","21930515007.955","23601942845.1055","24994356496.4043","26708300780.9227","28558425103.1141","29839376402.5038","33772937137.4452","40074122236.671","53131997642.8992","57971903982.5423","71052470552.2411","72995083310.5709","80205937416.4215","97982558139.5349","115803268578.477","129701955914.312","111094749547.375","102169877233.257","97905155348.9973","91614501238.4598","95784786100.1606","130642106260.063","154206046054.786","166837352714.459","165832819247.378","205699313335.743","202038135100.57","218530359355.638","199276117674.311","204844045368.62","238290182678.407","232446467495.833","213198471566.644","220458083166.555","215661995780.695","197711273080.785","193291182119.685","203967817178.04","241523104612.549","268869485733.591","269110410907.393","272133466616.47","309418308825.883","325397293683.594","286021057341.797","273171873466.667","297861720661.479","278070666619.922","291151364674.903","293605315837.254","254496738312.891","254295493531.518","263051910347.059","278307282643.921","273100284564.705","247025036874.709","269797257612.399",
"Faroe Islands","FRO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77005730.6590258","82007396.576933","70195840.7046801","88804248.5701927","93759104.209153","102190445.830867","109462369.180952","99768213.5770148","109403376.605906","119128533.901574","126556952.590181","125426700.740547","125673441.083907","132117644.867473","131911955.114372","132329113.473283","176890868.596882","164300896.26778","149561032.131557","183828317.860334","179187913.723751","218655351.305965","222295252.361591","",
"Micronesia, Fed. Sts.","FSM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","400000","","","","","","","","","","","","3014400","2524400","2900100","3288000","3138200","3709900","4463400","4237800","3945800","3292500","1330100","904100","948100","1050400","1149700","1249500","1336200","1296800","1152600","1170500","1325600","1851200","1936400","1979000","2032974.42143096","2007574.4390096","1990518.08657578",
"Gabon","GAB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","16322471.0331524","16281445.193189","24796657.5038315","23428227.6358146","22695753.0569866","22069217.6852462","27237425.5906539","33329675.3401894","48005918.6972734","56500773.8875271","91921671.3914404","116342090.377045","132693143.886405","142695164.074977","151841624.355447","195002303.559609","155668398.350819","155200972.534629","151942116.397278","191323320.011275","242129908.381114","317320608.379793","278235697.288324","291524321.830759","268018105.286568","332397004.700512","333490602.321319","346440652.864955","275503053.358695","198269214.940003","224382167.70804","231256856.580088","234207926.610509","251545973.755822","220399867.402762","189240335.225737","127649226.642847","142698740.632296","173694519.064924","216146001.236399","1239033839.954","1184352374.76877","1592004491.11711","2214679372.19731","2304555416.25717","2454904972.83417","3487784150.65848","2833368129.03885","3019854708.32534","3166290038.44601","2400113936.68292","2448011296.38329","2630937016.31274","3194934106.70515","3172821772.76071","2798200723.43664","3897107403.43141",
"United Kingdom","GBR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","182209337713.068","185863791887.125","189288552123.552","166445467906.419","187083749617.386","208453526905.476","216946957878.315","234852652259.332","238843988075.522","233462222941.272","221729459827.508","204673959982.726","216680155875.3","238760816326.531","265919077261.077","267634545454.545","277017479300.828","299619847939.176","279384191176.471","220912914784.234","236592840995.982","249797787730.114","252742691800.497","266472573057.328","287909281136.711","272399712073.604","244925140391.781","241497261984.692","256632487159.465","255618418496.416","239791155774.717","279389071752.152",
"Georgia","GEO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","522921833.7467","531868978.805395","479133688.300475","357470980.48901","374399190.488237","393777134.587554","434804390.399417","520156592.254276","626408597.662771","775362718.596569","861154796.674904","1113738401.67614","1336195331.36571","1068961388.80575","1118891320.20423","1482122739.40113","1565009386.54394","1635024648.31069","1693209491.98618","1325607015.37919","1179574935.56429","1396413628.21279","1554586703.49181","1549295899.54597","1480569540.47014","1902771523.48722",
"Ghana","GHA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","200280112.044818","217086834.733894","207897793.263647","209834573.874027","243172777.199807","252978131.119154","265881847.907848","229613371.602229","288028169.014085","311801242.236025","392021276.595745","363559322.033898","344000000","316404886.561955","348575498.575499","347095435.684647","252209287.662251","145518207.282913","156547615.596393","282224396.607958","519463119.201791","638624116.485039","501496598.639456","497089937.207103","525523279.573282","574951475.706948","611625000","598485125.858124","559784283.513097","495815899.58159","603002502.085071","598776758.409786","623779296.875","672361591.695502","696624156.03901","449311800.330336","478500628.228396","556650681.474003","685048454.083987","776409116.175653","929993371.630579","1992660146.43208","2134302058.76045","2163555164.87694","1764001494.66192","2056973846.15385","2526936998.5532","2336178091.95024","7280278237.60977","6037041704.06684","5483288994.77736","6077310246.04839","6132590690.7252","6810777026.58496","6943926610.95565","7671870793.64512","8302704791.62564",
"Gibraltar","GIB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106966438.573023","108155851.862719","126129510.319136","118006293.226802","147784709.401195","150982171.14292","152614627.101755","141590046.111025","142881103.758643","131128144.099631","131659777.829128","133071885.762252","113086724.317592","106847830.951784","111703812.821641","204304300.103485","205968426.930004","178691213.314655","480264141.781986","718516958.600699","882481244.394724","843889770.541781","728748910.029233","710490201.510468","804275770.277228","904739763.719919","972874169.16862","1065746202.93079","939252394.235007","1034695316.34534","1149379511.77112","1163668327.2691","1354120947.06984","",
"Gambia, The","GMB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","1316010.52808422","1389418.62365826","1224019.58431335","1344021.50434407","1536024.57639322","1654823.3232746","1748863.23889472","2202772.55639098","2834765.32818984","3429203.53982301","4133531.02394752","5494984.73615351","6472647.07292516","7254818.89430205","11766414.8750726","12410812.9836197","10045861.5418214","14193132.721898","15387405.485338","15062020.0826934","11617328.5198556","13223736.2885898","12804841.6910143","13997309.9847038","17533951.0090113","63601905.3944189","63539417.921018","65721342.0521373","59904412.5320921","64080089.6870383","64249418.2011187","64453108.7625733","63387208.6140316","58285692.9732955","52977470.3619131","45586280.5344485","40597370.191487","28816347.4176758","50615912.034925","64765970.0301658","70050192.9401369","83296947.7433724","87323331.4107532","70041415.8322199","70232760.9595888","77374105.1881269","81336819.7249751","77188204.9969965","80059782.4263772","87503954.7171942","82932445.6741022","67258813.2309495","71094746.1984806","68684556.3046192","53064667.7682484","",
"Guinea-Bissau","GNB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","16727346.594982","","","","","","","","","","","","","","","","18767744.4413926","13740399.8151939","9864769.96947818","15725260.4075326","19185920.7917697","9293147.71089946","5480310.39900408","8034197.21455364","16012083.2547648","18863921.2974003","18862851.5446894","29552688.5596538","18876118.3540757","22575962.836392","","","","","","75321701.8448639","74471848.2402087","79574421.9431269","109493273.542601","99712222.2000139","96393592.2463133","122041741.874671","120807440.824841","132648416.803739","130616803.032583","112188239.84708","133561005.835922","141756738.534146","137067281.007262","","","",
"Equatorial Guinea","GNQ","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","719541257.331129","1897283517.23925","4022562930.80944","2710707616.88766","3428721794.08696","4798673141.94673","3826112810.67338","4233006060.34101","4380435489.25758","2352906750.6614","2080034343.24617","3141807690.87695","3348923793.74071","2369858220.7878","2029847842.02534","2791095245.04234",
"Greece","GRC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15034683041.6238","14704469139.2978","13000451765.8804","12982709558.3996","13598213988.268","12383868175.4212","13548015006.887","15202799141.3887","18526587186.4584","21075083681.9352","21283785655.7323","23137185708.127","26991588280.4797","30265644321.0672","25310309030.7433","23334787508.6667","22557886241.3133","18861272003.6613","18190814425.955","17973746772.2517","16230758960.9082","15644678588.2716","16203452041.3706","17329828382.5294","16393300375.0431","16862505003.7214","19753238055.4609",
"Grenada","GRD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","1437241.11111111","1713342.59259259","1894888.88888889","2719411.48148148","2666460.37037037","4444100.74074074","3963759.62962963","5064383.7037037","6456238.14814815","6789072.96296296","8188492.22222222","9644644.07407407","10904121.4814815","11849674.8148148","12908703.7037037","14739296.2962963","12904925.9259259","14243814.8148148","15692407.4074074","16929185.1851852","17836925.9259259","20435296.2962963","22897518.5185185","23582111.1111111","23459777.7777778","23590740.7407407","22981740.7407407","20138703.7037037","20141962.962963","23640481.4814815","27268518.5185185","27370000","25570518.5185185","26623407.4074074","26298518.5185185","25970777.7777778","28486111.1111111","31179777.7777778","34090296.2962963","35600000","34677888.8888889","36355925.9259259","40918518.5185185","32648037.037037","35877259.2592593",
"Greenland","GRL","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101051960.471788","144748042.930347","153779452.717237","140445281.495931","131142421.514779","152429336.41945","119737357.53325","108728507.672339","142529848.939222","135399223.133362","136103840.606805","124026726.057906","101458107.284591","123832018.657991","72316709.3246907","156684508.915846","106876180.765886","105759530.433188","",
"Guatemala","GTM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","187449200","204923800","223097200","253430900","276442500","300570100","317937100","330771700","409527700","495384300","552146100","679891400","876461500","984278300","1128498000","1311637600","1379445900","1372703600","1434748700","1501607400","1539703043.47826","1150886255.70776","1110922440","1209623473.28244","1276856178.97727","1151419679.87873","1398099325.89632","1528810776.31223","1652660059.6231","1862589876.89526","2068452655.49169","2189604495.00919","2445448224.6813","2631456383.71075","2454123366.68788","2540511374.1756","3679163158.83236","3845148036.87178","4048242806.23103","4525350569.43308","5089313653.57157","5661781522.11086","6240528859.8126","7226071521.16402","7036737208.39051","7703453026.88079","8886258072.80294","9634482919.73039","7640205299.86763","8143679159.87688","8908997491.76987","9373420439.74263","10132211244.0289","10223187440.1532","10630363012.7197","10934251622.3617","12044136679.1768",
"Guam","GUM","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","15866534.4455463","18374846.876276","20766493.6125532","23158140.3488304","21583153.4737211","25117647.0588235","25000000","27352941.1764706","24500000","26250000","28500000","30650000","30428571.4285714","30619047.6190476","54681818.1818182","67333333.3333333","53960000","49160000","55000000","58400000","64800000","71785714.2857143","59666666.6666667","52666666.6666667","48157894.7368421","52790697.6744186","63023255.8139535","42653061.2244898","46000000","44522062.5","18050632.9113924","13005366.726297","14068745.0039968","15184331.797235","16601590.7447578","20042253.5211268","21923076.9230769","23152927.2968589","21199981.3976973","20680007.6405353","18823658.3895193","19213029.1991066","20732698.7124013","19981607.0184234","20730431.2746618","25335834.8968105","161581557.963178","183615546.979516","209066984.623831","207702868.350086","197190277.937376","222162314.507334","244423642.200977","264486533.699588","249567448.069549","254184019.37046","222644067.79661","227404358.353511","223506343.014307","261232613.908873","232201438.848921","456051818.756024",
"High income","HIC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4620953327256.25","4545594973348.36","4709270841969.21","4785161697424.72","4459389099319.05","4530669549241.78","5021937930851.2","5554443073105.97","5768939185027.97","6020008100500.89","6526944370780.65","6712769957366.87","5918810138395.76","6466693609194.17","6929784438435.09","6840464628847.04","6805162555239.22","6958397967483","6682718517278.01","6793912318848.86","7097127731626.78","7530307840591.7","7406886312576.17","7196884802441.24","",
"Hong Kong SAR, China","HKG","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7880557552.11007","6869646612.29933","5869161035.53065","5011301176.34972","5067796610.16949","5097655998.8685","5108911146.01303","4148614351.27028","4046077978.11681","3704171934.26043","3914173917.52047","3928314491.26413","3945129183.6419","3888086642.59928","3596162030.40972","3446425346.37117","3458253352.74339","3502925627.4701","3517382152.19749","3747623119.23327","3240860104.1613","",
"Honduras","HND","Manufacturing, value added (current US$)","NV.IND.MANF.CD","38050000","40050000","44100000","47550000","53200000","57500000","62950000","68100000","75500000","82350000","90500000","98000000","110500000","130500000","147000000","159500000","181500000","221500000","520694772.15","643609129.2","659990018.6","627988061.2","729136981.9","790730546","943611475.1","996801817.75","1061267907.25","1230353774.8","1104673682.91845","1092736531","1060479514.76167","905685970.620874","957509030.720821","911164822.516536","949057820.378651","1061843013.55579","1055207407.09459","1104236501.90114","1240013899.55687","1342965365.85366","1475823079.92938","1502578052.31055","1563177202.79125","1627477308.74514","1699116404.99294","1862029598.08414","2071060375.12172","2219025038.23743","2471667072.22886","2425994040.78306","2619282247.77852","3045181343.86349","3276994390.37647","3199387829.29969","3408901616.22322","3680504164.91989","3723871250.2737","3962464501.79034","4065699690.82991","4102478731.86854","3819318278.89626","4663654873.48387",
"Heavily indebted poor countries (HIPC)","HPC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19499036893.13","18796080246.8281","15287761000.4811","15711658529.511","12319742885.9521","14620265299.928","15600059761.5248","16517897823.2329","17689851099.854","18083135239.8738","19479136787.0715","19448046768.2287","21192952911.4359","23267201135.3043","26310887824.2809","28790404418.7188","33223393349.4881","38927909298.7185","44112370630.0611","47059546854.4415","48192347489.3503","55052341919.8974","57326794258.6943","66837235385.3945","70828451127.6836","68035611350.262","68471146890.5162","74512466721.3234","82241394940.459","85294129781.406","86077898942.221","95096517893.1543",
"Croatia","HRV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4159063942.67755","3953962751.30246","4042373578.94387","4115183912.53524","3774076479.61221","3638646280.55742","3805863643.49538","4123336447.07827","5197532066.20587","6306029311.0961","6547657619.83583","7019792224.09201","8412565190.87106","9565379837.50589","8378875954.375","7847426487.23648","8599473212.71812","7751049350.40901","7443530308.79198","7439095569.69081","6408675210.36172","6744744989.82161","7174975306.4352","7664627999.70425","7417218421.85288","6935671695.27704","8056314569.19466",
"Haiti","HTI","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355950800","395418600","424681800","397770070.327812","257034310.517821","247724158.064176","292023507.548731","539983560.356975","411634670.522825","359862376.813028","358281718.281718","417973633.544657","887741756.449591","875083826.078198","829521024.508591","696619991.298888","956136746.558341","1144059834.80402","1236942803.85827","1485297533.67665","1784747241.71993","1955591809.74621","1716826187.80638","1906310376.49447","2210782785.20956","2349634585.73042","2517597920.84045","2519764596.73251","2302696561.37677","2472988483.98056","2737911442.87125","2515145418.99674","2558927192.11172","4042917791.02614",
"Hungary","HUN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8444351466.43207","8430768565.58314","9333992543.46611","9731429368.33057","9489735850.26595","9022050526.75747","10306407783.9347","12546636144.0345","15844658229.1122","19735984666.5134","21527563789.4104","22785697989.4482","26713462922.9662","28917097051.7676","22452450483.5138","23895370952.9401","26170938300.465","23795228135.1226","25392141084.9594","27414481122.9498","25304316540.3238","25214890417.609","27372338151.3422","29710001418.6409","28593339296.7729","27480596110.3475","33888786565.1004",
"IBRD only","IBD","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1701994876065.11","2002015964620.63","2388547846843.24","2937711037612.03","3543723928763.65","3421515204297.42","4097289947025.27","4865264281586.38","5166075172515.76","5403616761838.98","5668514741694.12","5542469028556.36","5477910076194.63","6021823362587.47","6501426338416.82","6432657129924.48","6264920077192.54","7745561942538.13",
"IDA & IBRD total","IBT","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1774840916813.22","2085338535958.25","2485647846682.59","3049846535894.2","3675927591990.59","3552589814062.86","4237681426137.63","5033384169191.57","5348971142471.9","5613082051817.35","5897472642934.97","5767656922343.78","5715695391306.22","6270280241009.94","6777434629589.98","6737964404155.93","6570737466873.85","8101280742858.13",
"IDA total","IDA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","64625189398.732","59031675613.5905","47093687078.0171","38563455423.3609","42152843062.1866","38926896489.6785","39107846396.8222","42484522617.7233","41343487442.0596","46590701249.0367","47153831078.7861","43809558950.2861","39853903352.0125","39279041559.6725","44661822929.3881","48375507777.8118","50682877895.3919","50696163681.8021","50742135121.0994","51882467525.3947","53035743313.2346","56165415174.4062","62830526619.9647","73483321004.3411","83933682625.3906","97709114746.3359","112523609586.638","132542778917.13","131519393095.241","139994907440.794","167674399579.838","182486502875.189","209321128727.044","228949230090.491","225187160688.151","237798744164.516","248446190014.092","276012022190.123","305393319628.803","306504702235.39","352857615640.415",
"IDA blend","IDB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","44057033515.9277","39865948543.8428","30243500787.5515","22552416883.8524","25044328338.9767","21901553422.9882","21050114560.2095","22598450664.8474","20634415412.7475","22722271989.2336","24006342786.4537","22931413983.6186","20214119024.0339","21308615538.1199","24395338764.6934","26703880920.1991","27182352091.3121","25675518914.9185","25463278229.0196","24402633242.7556","25149286532.774","26482841603.1273","30436624140.2383","36597606901.2927","43320538480.1074","51376583300.971","57987720749.9596","68985134547.8815","60978085682.5045","63742597441.124","78298668649.3853","89057829694.1153","101934321396.212","112984502266.155","107623822005.56","98372528696.8479","96315808433.4411","105161235856.273","121151917601.66","119486968705.913","140609029264.449",
"Indonesia","IDN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","10884015456.1546","12781371960.3372","13959715295.4596","13398764357.8721","12866368776.9197","15573613786.553","17131226622.8886","21114601485.0605","24439816257.8354","27854112477.339","35243316791.5616","41300844614.1386","48780883715.1613","58244460572.9411","57805513814.1293","23857255087.3714","36393182006.6222","37393350777.5451","49344812538.72","62519979988.8122","66329892898.4754","72083392028.4328","78349462922.8514","100393875451.43","116907767202.713","141916385386.581","142208892016.915","166412397525.649","194317708339.45","196891861883.71","191891859856.002","187740777949.736","180657039861.696","191248955503.557","204748965608.19","207028409787.081","220502279972.378","210396302588.974","228324758442.518",
"IDA only","IDX","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24320764066.4408","23392313424.2282","20995020735.1488","19858435891.1869","17967637946.5796","20244782380.2357","21617026395.2423","23507202701.6598","25148805377.2282","25426032409.4867","27676288870.9762","28081623294.9641","29890560511.228","32641759968.9718","37196111370.2149","41010409674.9955","46833677962.48","55070781967.7934","64221707529.5209","70715022177.8466","76405495138.9821","89448328835.3038","93316960146.4193","107269560007.019","115763051733.374","117524635516.88","140574504442.26","153846197099.552","172904037168.682","186124843367.351","189318554329.92","214102624645.487",
"Isle of Man","IMN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240244865.718799","223923714.24105","204643738.686852","189876241.405653","165020253.848231","145229086.229086","161811874.583055","156756446.259893","","",
"India","IND","Manufacturing, value added (current US$)","NV.IND.MANF.CD","5461951598.5216","6023684038.72404","6688201563.45156","7627609431.52943","8387740988.68099","8939724291.26418","6652323388.14286","6633785992.26667","7178633663.6","8268329006.13333","9024134410.93333","10090718149.3227","10792764134.996","12840361714.3584","16268417258.8896","15596600730.3488","16707859784.299","19536217093.1387","23473463321.6349","27312122801.0004","31213922015.001","32449233920.5322","32857061141.6346","36372217662.7457","35446981086.5834","38173830011.2769","40389471697.4934","45230086527.3547","47755380358.7834","50039583051.6612","53274803469.3707","42342416100.4299","45539237140.9207","44451950947.4147","54864930893.0272","64367435398.7484","69135504678.7678","68695441502.9751","66233570288.7628","69651401901.962","74601369473.9031","74306559412.5836","80117659540.843","94724437281.9759","112238678103.259","131039692082.867","162699311568.084","205197173183.775","204995248975.944","230047371952.44","285356189927.177","294228179628.24","289076073029.488","283206246517.857","307206175076.625","327820066000.738","347942711531.471","398204537482.142","402237315046.654","381512532975.401","365030020764.467","446504196211.626",
